[2/19/18 06:07PM]	Login from host 175.36.234.114	
[2/19/18 06:09PM]	Receiving item from Daking. ItemName: Frost dragon bones, itemId: 18831 amount: 600	
[2/19/18 06:11PM]	S used command ::answer 4 | Player rights = PLAYER	
[2/19/18 06:11PM]	S used command ::answer 5 | Player rights = PLAYER	
[2/19/18 06:11PM]	S used command ::answer 3 | Player rights = PLAYER	
[2/19/18 06:11PM]	S used command ::answer 6 | Player rights = PLAYER	
[2/19/18 06:11PM]	S used command ::answer 7 | Player rights = PLAYER	
[2/19/18 06:11PM]	S used command ::answer 1 | Player rights = PLAYER	
[2/19/18 06:11PM]	S used command ::answer 2 | Player rights = PLAYER	
[2/19/18 06:11PM]	S used command ::answer 10 | Player rights = PLAYER	
[2/19/18 06:12PM]	Login from host 175.36.234.114	
[2/19/18 06:18PM]	S used command ::drops | Player rights = SILVER_MEMBER	
[2/19/18 06:19PM]	Receiving item from Daking. ItemName: Legendary Mystery Box, itemId: 15501 amount: 200	
[2/19/18 06:19PM]	Receiving item from Daking. ItemName: Vanguard Helmet, itemId: 20013 amount: 1	
[2/19/18 06:19PM]	Receiving item from Daking. ItemName: Vanguard Platebody, itemId: 20014 amount: 1	
[2/19/18 06:19PM]	Receiving item from Daking. ItemName: Vanguard Gloves, itemId: 13994 amount: 1	
[2/19/18 06:19PM]	Receiving item from Daking. ItemName: Vangaurd Boots, itemId: 13995 amount: 1	
[2/19/18 06:19PM]	Receiving item from Daking. ItemName: Vanguard Legs, itemId: 14062 amount: 1	
[2/19/18 06:19PM]	Receiving item from Daking. ItemName: Twisted Bow, itemId: 20998 amount: 1	
[2/19/18 06:20PM]	Receiving item from Daking. ItemName: Ring of the gods, itemId: 12601 amount: 1	
[2/19/18 06:20PM]	Receiving item from Daking. ItemName: TokHaar-Kal, itemId: 19111 amount: 1	
[2/19/18 06:23PM]	Player picking up item: [ItemDefinition(11697)] - Name: Bandos godsword; equipment slot: 3; value: 10000002; stackable ? true; noted ? true; 2h ? true amount: 1	
[2/19/18 06:23PM]	Player picking up item: [ItemDefinition(11721)] - Name: Armadyl chestplate; equipment slot: 4; value: 1000002; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/19/18 06:23PM]	Player picking up item: [ItemDefinition(1306)] - Name: Dragon longsword; equipment slot: 3; value: 92300; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/19/18 06:24PM]	Receiving item from Daking. ItemName: Legendary Mystery Box, itemId: 15501 amount: 500	
[2/19/18 06:27PM]	Player picking up item: [ItemDefinition(11)] - Name: Cannon barrels; equipment slot: 3; value: 1617000; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/19/18 06:28PM]	Receiving item from Daking. ItemName: Mystery box, itemId: 6199 amount: 1000	
[2/19/18 06:32PM]	Receiving item from Daking. ItemName: Legendary Mystery Box, itemId: 15501 amount: 1000	
[2/19/18 06:32PM]	Receiving item from Daking. ItemName: Mystery box, itemId: 6199 amount: 1000	
[2/19/18 06:41PM]	Player picking up item: [ItemDefinition(6570)] - Name: Fire cape; equipment slot: 1; value: 100000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 06:43PM]	Player picking up item: [ItemDefinition(2580)] - Name: Wizard boots; equipment slot: 10; value: 180; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/19/18 06:46PM]	Player picking up item: [ItemDefinition(15127)] - Name: Amulet of ranging; equipment slot: 2; value: 10000000; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:47PM]	Receiving item from Daking. ItemName: Dragonkin lamp, itemId: 18782 amount: 1	
[2/19/18 06:51PM]	Player picking up item: [ItemDefinition(15019)] - Name: Archers' ring (i); equipment slot: 12; value: 75000000; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/19/18 07:05PM]	S used command ::answer 26 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 24 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 18 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 20 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 16 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 14 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 13 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 10 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 11 | Player rights = SILVER_MEMBER	
[2/19/18 07:05PM]	S used command ::answer 12 | Player rights = SILVER_MEMBER	
[2/19/18 07:08PM]	S used command ::yell gimme server support or mod pls | Player rights = SILVER_MEMBER	
[2/19/18 07:16PM]	Player picking up item: [ItemDefinition(1435)] - Name: Dragon mace; equipment slot: 3; value: 72700; stackable ? true; noted ? true; 2h ? false amount: 1	
[2/19/18 07:18PM]	Player dropping item: 4714, amount: 1	
[2/19/18 07:18PM]	Player picking up item: [ItemDefinition(15501)] - Name: Legendary Mystery Box; equipment slot: 3; value: 0; stackable ? true; noted ? false; 2h ? false amount: 1	
[2/19/18 07:18PM]	Player dropping item: 6809, amount: 1	
[2/19/18 07:19PM]	Player dropping item: 6685, amount: 1	
[2/19/18 07:19PM]	Player dropping item: 4745, amount: 1	
[2/19/18 07:19PM]	Player picking up item: [ItemDefinition(12601)] - Name: Ring of the gods; equipment slot: 12; value: 635111; stackable ? false; noted ? false; 2h ? false amount: 1	
