[2/25/18 06:42PM]	Login from host 101.189.35.157	
[2/25/18 06:44PM]	Supreme used command ::bank | Player rights = PLAYER	
[2/25/18 06:45PM]	Player bought 1704 x 1 from shop	
[2/25/18 06:52PM]	Supreme used command ::train | Player rights = PLAYER	
[2/25/18 06:53PM]	Supreme used command ::[FRI]Skillful | Player rights = PLAYER	
[2/25/18 06:55PM]	Supreme used command ::title | Player rights = BRONZE_MEMBER	
[2/25/18 06:55PM]	Supreme used command ::bank | Player rights = BRONZE_MEMBER	
[2/25/18 07:09PM]	Supreme used command ::home | Player rights = BRONZE_MEMBER	
[2/25/18 07:09PM]	Supreme used command ::[FRI]Lootz | Player rights = BRONZE_MEMBER	
[2/26/18 02:16AM]	Login from host 101.189.35.157	
[2/26/18 02:19AM]	Player bought 20998 x 1 from shop	
[2/26/18 02:35AM]	Login from host 101.189.35.157	
[2/26/18 02:36AM]	Supreme used command ::[FRI]Daking | Player rights = BRONZE_MEMBER	
[2/26/18 02:38AM]	Receiving item from Daking. ItemName: $50 Scroll, itemId: 10935 amount: 1	
[2/26/18 02:38AM]	Supreme used command ::bank | Player rights = GOLD_MEMBER	
[2/26/18 02:53AM]	Player bought 3105 x 1 from shop	
[2/26/18 02:53AM]	Player bought 1127 x 1 from shop	
[2/26/18 02:53AM]	Player bought 1079 x 1 from shop	
[2/26/18 02:53AM]	Player bought 4587 x 1 from shop	
[2/26/18 02:53AM]	Player bought 4131 x 1 from shop	
[2/26/18 02:53AM]	Player bought 10828 x 1 from shop	
[2/26/18 02:53AM]	Player bought 11126 x 1 from shop	
[2/26/18 02:54AM]	Receiving item from Daking. ItemName: Sacred clay scimitar, itemId: 14097 amount: 1	
[2/26/18 02:54AM]	Supreme used command ::answer summoning | Player rights = GOLD_MEMBER	
[2/26/18 02:55AM]	Supreme used command ::answer summoning | Player rights = GOLD_MEMBER	
[2/26/18 02:55AM]	Supreme used command ::answer hunter | Player rights = GOLD_MEMBER	
[2/26/18 02:55AM]	Supreme used command ::trian | Player rights = GOLD_MEMBER	
[2/26/18 02:55AM]	Supreme used command ::train | Player rights = GOLD_MEMBER	
[2/26/18 02:56AM]	Supreme used command ::bank | Player rights = GOLD_MEMBER	
[2/26/18 03:03AM]	Player picking up item: [ItemDefinition(405)] - Name: Casket; equipment slot: 3; value: 909; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/26/18 03:03AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 1000468	
[2/26/18 03:04AM]	Supreme used command ::rules | Player rights = GOLD_MEMBER	
[2/26/18 03:04AM]	Player picking up item: [ItemDefinition(405)] - Name: Casket; equipment slot: 3; value: 909; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/26/18 03:12AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 1000000	
[2/26/18 03:18AM]	Player picking up item: [ItemDefinition(405)] - Name: Casket; equipment slot: 3; value: 909; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/26/18 03:19AM]	Player picking up item: [ItemDefinition(995)] - Name: Coins; equipment slot: 3; value: 1; stackable ? true; noted ? false; 2h ? false amount: 1000234	
[2/26/18 03:19AM]	Supreme used command ::dzone | Player rights = GOLD_MEMBER	
[2/26/18 03:20AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/26/18 03:20AM]	Player picking up item: [ItemDefinition(536)] - Name: Dragon bones; equipment slot: 3; value: 87927; stackable ? false; noted ? false; 2h ? false amount: 1	
[2/26/18 03:20AM]	Player picking up item: [ItemDefinition(2689)] - Name: Clue scroll (easy); equipment slot: 3; value: 0; stackable ? false; noted ? false; 2h ? false amount: 1	
